"latitude","longitude","flat_type","flat_model","resale_price"
"1.332918","103.856763","3 ROOM","Improved","140000"
"1.325468","103.888077","2 ROOM","Standard","150000"
"1.338249","103.852482","2 ROOM","Standard","150000"
"1.357769","103.938392","3 ROOM","Model A","150000"
"1.435697","103.775516","2 ROOM","Model A","150000"
"1.278361","103.819384","1 ROOM","Improved","157000"
"1.324915","103.887997","2 ROOM","Standard","160000"
"1.278361","103.819384","1 ROOM","Improved","160000"
"1.324548","103.887944","2 ROOM","Standard","160000"
"1.327430","103.885682","2 ROOM","Standard","160000"
"1.278361","103.819384","1 ROOM","Improved","165000"
"1.278361","103.819384","1 ROOM","Improved","165000"
"1.337360","103.851198","2 ROOM","Standard","165000"
"1.278361","103.819384","1 ROOM","Improved","165000"
"1.278361","103.819384","1 ROOM","Improved","165000"
"1.278361","103.819384","1 ROOM","Improved","168000"
"1.278361","103.819384","1 ROOM","Improved","168000"
"1.278361","103.819384","1 ROOM","Improved","168000"
"1.350475","103.876133","3 ROOM","Improved","170000"
"1.335341","103.854859","3 ROOM","Improved","170000"
"1.442298","103.777879","2 ROOM","Improved","170000"
"1.289443","103.826201","2 ROOM","Standard","170000"
"1.278361","103.819384","1 ROOM","Improved","172000"
"1.278361","103.819384","1 ROOM","Improved","172000"
"1.278361","103.819384","1 ROOM","Improved","172000"
"1.322652","103.885755","3 ROOM","Improved","172000"
"1.326482","103.885545","3 ROOM","Standard","173000"
"1.278361","103.819384","1 ROOM","Improved","173268"
"1.374431","103.850158","3 ROOM","New Generation","174000"
"1.333889","103.723306","3 ROOM","Improved","175000"
"1.324548","103.887944","2 ROOM","Standard","175000"
"1.346405","103.710777","3 ROOM","Improved","175000"
"1.289443","103.826201","2 ROOM","Standard","175000"
"1.278361","103.819384","1 ROOM","Improved","175000"
"1.333886","103.723688","2 ROOM","Improved","175000"
"1.345620","103.711613","3 ROOM","Improved","175000"
"1.278361","103.819384","1 ROOM","Improved","176000"
"1.326155","103.886047","2 ROOM","Standard","176000"
"1.441540","103.773300","3 ROOM","New Generation","178000"
"1.374694","103.836463","2 ROOM","Improved","178000"
"1.324548","103.887944","2 ROOM","Standard","178000"
"1.336746","103.850525","2 ROOM","Standard","178000"
"1.346405","103.710777","3 ROOM","Improved","178000"
"1.326482","103.885545","2 ROOM","Standard","178000"
"1.324520","103.885515","2 ROOM","Standard","180000"
"1.304372","103.914042","2 ROOM","Improved","180000"
"1.278361","103.819384","1 ROOM","Improved","180000"
"1.278361","103.819384","1 ROOM","Improved","180000"
"1.345058","103.710700","3 ROOM","Improved","180000"
"1.278361","103.819384","1 ROOM","Improved","180000"
"1.446521","103.773391","2 ROOM","Improved","180000"
"1.347791","103.713135","3 ROOM","Improved","180000"
"1.278361","103.819384","1 ROOM","Improved","180000"
"1.324520","103.885515","2 ROOM","Standard","180000"
"1.345058","103.710700","3 ROOM","Improved","180000"
"1.278361","103.819384","1 ROOM","Improved","180000"
"1.336746","103.850525","2 ROOM","Standard","180000"
"1.337815","103.845131","3 ROOM","Improved","180000"
"1.446521","103.773391","2 ROOM","Improved","180000"
"1.325468","103.888077","3 ROOM","Standard","180000"
"1.388853","103.986846","3 ROOM","Improved","180000"
"1.327430","103.885682","2 ROOM","Standard","180000"
"1.335408","103.724261","3 ROOM","Improved","180000"
"1.332240","103.928906","2 ROOM","Improved","180000"
"1.325775","103.885704","3 ROOM","Standard","180000"
"1.337357","103.850391","2 ROOM","Standard","180000"
"1.326536","103.887673","2 ROOM","Standard","180000"
"1.278361","103.819384","1 ROOM","Improved","180000"
"1.286404","103.809742","2 ROOM","Standard","180000"
"1.325775","103.885704","3 ROOM","Standard","180000"
"1.289443","103.826201","2 ROOM","Standard","180000"
"1.336746","103.850525","2 ROOM","Standard","180000"
"1.336746","103.857616","3 ROOM","Improved","180000"
"1.278361","103.819384","1 ROOM","Improved","180000"
"1.289443","103.826201","2 ROOM","Standard","180000"
"1.446521","103.773391","2 ROOM","Improved","180000"
"1.278361","103.819384","1 ROOM","Improved","180000"
"1.346405","103.710777","3 ROOM","Improved","180100"
"1.339136","103.845563","2 ROOM","Standard","181000"
"1.343766","103.712164","2 ROOM","Model A","181000"
"1.337029","103.850383","2 ROOM","Standard","181000"
"1.326655","103.886119","3 ROOM","Standard","181000"
"1.337360","103.851198","2 ROOM","Standard","182000"
"1.339136","103.845563","2 ROOM","Standard","182000"
"1.303787","103.800385","2 ROOM","Standard","182000"
"1.278361","103.819384","1 ROOM","Improved","182000"
"1.278361","103.819384","1 ROOM","Improved","183000"
"1.324209","103.885467","2 ROOM","Standard","183000"
"1.440671","103.775740","3 ROOM","Improved","183000"
"1.337029","103.850383","2 ROOM","Standard","183000"
"1.441926","103.778158","3 ROOM","Improved","183500"
"1.338249","103.852482","2 ROOM","Standard","183888"
"1.305870","103.799764","2 ROOM","Standard","185000"
"1.339430","103.853443","3 ROOM","Improved","185000"
"1.278361","103.819384","1 ROOM","Improved","185000"
"1.324520","103.885515","2 ROOM","Standard","185000"
"1.306799","103.798657","2 ROOM","Standard","185000"
"1.286404","103.809742","2 ROOM","Standard","185000"
"1.304679","103.800424","2 ROOM","Standard","185000"
"1.304679","103.800424","2 ROOM","Standard","185000"
"1.303636","103.799462","2 ROOM","Standard","185000"
"1.367908","103.847714","2 ROOM","Improved","185000"
"1.347004","103.714216","3 ROOM","Improved","185000"
"1.325780","103.858807","3 ROOM","Standard","185000"
"1.326482","103.885545","2 ROOM","Standard","185000"
"1.440671","103.775740","3 ROOM","Improved","185000"
"1.345620","103.711613","3 ROOM","Improved","185000"
"1.329393","103.886978","2 ROOM","Standard","185000"
"1.306192","103.801194","2 ROOM","Standard","185000"
"1.302370","103.883596","2 ROOM","Standard","185000"
"1.337357","103.850391","2 ROOM","Standard","185000"
"1.289778","103.826794","2 ROOM","Standard","185000"
"1.337360","103.851198","2 ROOM","Standard","185000"
"1.333886","103.723688","3 ROOM","Improved","185000"
"1.278361","103.819384","1 ROOM","Improved","185000"
"1.330293","103.859166","3 ROOM","Improved","185000"
"1.373346","103.836459","2 ROOM","Improved","185000"
"1.330509","103.845004","2 ROOM","Improved","186000"
"1.345620","103.711613","3 ROOM","Improved","186000"
"1.366227","103.850086","2 ROOM","Improved","186000"
"1.278361","103.819384","1 ROOM","Improved","187000"
"1.373346","103.836459","2 ROOM","Improved","187000"
"1.345058","103.710700","3 ROOM","Improved","187000"
"1.335985","103.723866","3 ROOM","Improved","188000"
"1.373401","103.849073","2 ROOM","Improved","188000"
"1.374694","103.836463","2 ROOM","Improved","188000"
"1.325132","103.885611","3 ROOM","Standard","188000"
"1.335985","103.723866","3 ROOM","Improved","188000"
"1.330505","103.935817","2 ROOM","Improved","188000"
"1.324915","103.887997","2 ROOM","Standard","188000"
"1.326655","103.886119","2 ROOM","Standard","188000"
"1.327430","103.885682","2 ROOM","Standard","188000"
"1.326021","103.858992","3 ROOM","Standard","188000"
"1.338249","103.852482","2 ROOM","Standard","188000"
"1.339136","103.845563","2 ROOM","Standard","188000"
"1.330971","103.886540","3 ROOM","Standard","188000"
"1.337029","103.850383","2 ROOM","Standard","188000"
"1.442298","103.777879","2 ROOM","Improved","188000"
"1.278361","103.819384","1 ROOM","Improved","188000"
"1.305870","103.799764","2 ROOM","Standard","188000"
"1.345058","103.710700","3 ROOM","Improved","188000"
"1.337029","103.850383","2 ROOM","Standard","188000"
"1.337360","103.851198","2 ROOM","Standard","188888"
"1.337360","103.851198","2 ROOM","Standard","189000"
"1.278361","103.819384","1 ROOM","Improved","190000"
"1.278361","103.819384","1 ROOM","Improved","190000"
"1.337360","103.851198","2 ROOM","Standard","190000"
"1.307705","103.801273","2 ROOM","Standard","190000"
"1.335704","103.724078","3 ROOM","Improved","190000"
"1.442298","103.777879","2 ROOM","Improved","190000"
"1.345620","103.711613","3 ROOM","Improved","190000"
"1.335704","103.724078","3 ROOM","Improved","190000"
"1.347251","103.710015","3 ROOM","Improved","190000"
"1.346258","103.715155","3 ROOM","Improved","190000"
"1.332240","103.928906","2 ROOM","Improved","190000"
"1.343766","103.712164","2 ROOM","Model A","190000"
"1.326155","103.886047","2 ROOM","Standard","190000"
"1.286404","103.809742","2 ROOM","Standard","190000"
"1.333789","103.724111","3 ROOM","Improved","190000"
"1.367908","103.847714","2 ROOM","Improved","190000"
"1.336457","103.852111","2 ROOM","Improved","190000"
"1.335704","103.724078","3 ROOM","Improved","190000"
"1.330293","103.859166","3 ROOM","Improved","190000"
"1.333184","103.724354","3 ROOM","Improved","190000"
"1.335704","103.724078","3 ROOM","Improved","190000"
"1.339136","103.845563","2 ROOM","Standard","190000"
"1.375097","103.837619","2 ROOM","Improved","190000"
"1.421679","103.846089","2 ROOM","Model A","190000"
"1.326655","103.886119","2 ROOM","Standard","190000"
"1.347004","103.714216","3 ROOM","Improved","190000"
"1.335704","103.724078","3 ROOM","Improved","190000"
"1.345058","103.710700","3 ROOM","Improved","190000"
"1.337360","103.851198","2 ROOM","Standard","190000"
"1.302639","103.883180","2 ROOM","Standard","190000"
"1.326388","103.886077","3 ROOM","Standard","190000"
"1.329393","103.886978","3 ROOM","Standard","190000"
"1.325132","103.885611","3 ROOM","Standard","190000"
"1.346405","103.710777","3 ROOM","Improved","190000"
"1.333889","103.723306","3 ROOM","Improved","190000"
"1.326132","103.858097","3 ROOM","Standard","190000"
"1.329393","103.886978","2 ROOM","Standard","190000"
"1.336427","103.856608","3 ROOM","Improved","190000"
"1.333729","103.879899","3 ROOM","Standard","190000"
"1.327430","103.885682","2 ROOM","Standard","190000"
"1.325023","103.887462","3 ROOM","Standard","190000"
"1.326132","103.858097","3 ROOM","Standard","190000"
"1.338249","103.852482","2 ROOM","Standard","190000"
"1.302832","103.882979","2 ROOM","Standard","190000"
"1.304679","103.800424","2 ROOM","Standard","190000"
"1.336457","103.852111","2 ROOM","Improved","190000"
"1.421679","103.846089","2 ROOM","Model A","190000"
"1.278361","103.819384","1 ROOM","Improved","190000"
"1.278361","103.819384","1 ROOM","Improved","190000"
"1.304679","103.800424","2 ROOM","Standard","191000"
"1.339136","103.845563","2 ROOM","Standard","191000"
"1.326021","103.858992","3 ROOM","Standard","191000"
"1.343766","103.712164","2 ROOM","Model A","192000"
"1.345620","103.711613","3 ROOM","Improved","192000"
"1.345620","103.711613","3 ROOM","Improved","192000"
"1.373346","103.836459","2 ROOM","Improved","192000"
"1.324723","103.886686","3 ROOM","Standard","192000"
"1.334967","103.857206","3 ROOM","Improved","192500"
"1.326533","103.886634","2 ROOM","Standard","192500"
"1.274384","103.808742","2 ROOM","Improved","193000"
"1.346405","103.710777","3 ROOM","Improved","193000"
"1.326533","103.886634","2 ROOM","Standard","193000"
"1.332169","103.886297","2 ROOM","Standard","193000"
"1.287458","103.832676","2 ROOM","Standard","194000"
"1.441897","103.774374","3 ROOM","New Generation","194000"
"1.271757","103.809560","2 ROOM","Improved","194000"
"1.274384","103.808742","2 ROOM","Improved","195000"
"1.347251","103.710015","3 ROOM","Improved","195000"
"1.335704","103.724078","3 ROOM","Improved","195000"
"1.337505","103.857840","3 ROOM","Improved","195000"
"1.339430","103.853443","3 ROOM","Improved","195000"
"1.326222","103.887117","2 ROOM","Standard","195000"
"1.325023","103.887462","3 ROOM","Standard","195000"
"1.343766","103.712164","2 ROOM","Model A","195000"
"1.346405","103.710777","3 ROOM","Improved","195000"
"1.374694","103.836463","2 ROOM","Improved","195000"
"1.304679","103.800424","2 ROOM","Standard","195000"
"1.345620","103.711613","3 ROOM","Improved","195000"
"1.345058","103.710700","3 ROOM","Improved","195000"
"1.336457","103.852111","2 ROOM","Improved","195000"
"1.325196","103.888040","2 ROOM","Standard","195000"
"1.364131","103.893001","3 ROOM","Improved","195000"
"1.366227","103.850086","2 ROOM","Improved","195000"
"1.343766","103.712164","2 ROOM","Model A","195000"
"1.373401","103.849073","2 ROOM","Improved","195000"
"1.329655","103.887184","2 ROOM","Standard","195000"
"1.345058","103.710700","3 ROOM","Improved","195000"
"1.421679","103.846089","2 ROOM","Model A","195000"
"1.286404","103.809742","2 ROOM","Standard","195000"
"1.324723","103.886686","3 ROOM","Standard","195000"
"1.455598","103.814045","2 ROOM","Model A","195000"
"1.330362","103.935081","2 ROOM","Improved","195000"
"1.326741","103.857576","3 ROOM","Standard","195000"
"1.326741","103.857576","3 ROOM","Standard","195000"
"1.421679","103.846089","2 ROOM","Model A","195000"
"1.330505","103.935817","2 ROOM","Improved","195000"
"1.302370","103.883596","2 ROOM","Standard","195000"
"1.440671","103.775740","3 ROOM","Improved","195000"
"1.324548","103.887944","2 ROOM","Standard","195000"
"1.330509","103.845004","2 ROOM","Improved","195000"
"1.302370","103.883596","2 ROOM","Standard","195000"
"1.287288","103.831873","2 ROOM","Standard","195000"
"1.339136","103.845563","2 ROOM","Standard","195000"
"1.343766","103.712164","2 ROOM","Model A","195000"
"1.325780","103.858807","3 ROOM","Standard","195000"
"1.421679","103.846089","2 ROOM","Model A","195000"
"1.337360","103.851198","2 ROOM","Standard","195000"
"1.329655","103.887184","2 ROOM","Standard","195000"
"1.345620","103.711613","3 ROOM","Improved","195000"
"1.330293","103.859166","3 ROOM","Improved","195000"
"1.339195","103.854451","3 ROOM","Improved","195000"
"1.324209","103.885467","2 ROOM","Standard","195000"
"1.345620","103.711613","3 ROOM","Improved","195000"
"1.345058","103.710700","3 ROOM","Improved","195000"
"1.333789","103.724111","3 ROOM","Improved","195000"
"1.330293","103.859166","3 ROOM","Improved","195000"
"1.389947","103.909450","2 ROOM","Model A","196000"
"1.345058","103.710700","3 ROOM","Improved","196000"
"1.304384","103.799350","2 ROOM","Standard","196000"
"1.440514","103.778622","3 ROOM","Improved","196000"
"1.345620","103.711613","3 ROOM","Improved","196000"
"1.440514","103.778622","3 ROOM","Improved","196000"
"1.346405","103.710777","3 ROOM","Improved","196000"
"1.367908","103.847714","2 ROOM","Improved","196000"
"1.441505","103.772132","3 ROOM","New Generation","197000"
"1.442559","103.772406","3 ROOM","New Generation","197000"
"1.336746","103.850525","2 ROOM","Standard","197000"
"1.330362","103.935081","2 ROOM","Improved","197000"
"1.326132","103.858097","3 ROOM","Standard","197000"
"1.441096","103.779276","3 ROOM","Improved","197288"
"1.304075","103.799332","2 ROOM","Standard","198000"
"1.442073","103.776354","3 ROOM","Improved","198000"
"1.302370","103.883596","2 ROOM","Standard","198000"
"1.330293","103.859166","3 ROOM","Improved","198000"
"1.271757","103.809560","2 ROOM","Improved","198000"
"1.325780","103.858807","3 ROOM","Standard","198000"
"1.337783","103.852508","2 ROOM","Standard","198000"
"1.366227","103.850086","2 ROOM","Improved","198000"
"1.373401","103.849073","2 ROOM","Improved","198000"
"1.304221","103.800400","3 ROOM","Standard","198000"
"1.343766","103.712164","2 ROOM","Model A","198000"
"1.338249","103.852482","2 ROOM","Standard","198000"
"1.304221","103.800400","2 ROOM","Standard","198000"
"1.289058","103.827513","2 ROOM","Standard","198000"
"1.440671","103.775740","3 ROOM","Improved","198000"
"1.304679","103.800424","2 ROOM","Standard","198000"
"1.305423","103.799675","2 ROOM","Standard","198000"
"1.346405","103.710777","3 ROOM","Improved","198000"
"1.347251","103.710015","3 ROOM","Improved","198000"
"1.302639","103.883180","2 ROOM","Standard","198000"
"1.421679","103.846089","2 ROOM","Model A","198000"
