"latitude","longitude","flat_type","flat_model","resale_price"
"1.295402","103.812186","4 ROOM","Premium Apartment Loft","1150000"
"1.295340","103.812585","4 ROOM","Premium Apartment Loft","1150000"
"1.322354","103.936183","EXECUTIVE","Apartment","1150000"
"1.356621","103.888858","EXECUTIVE","Maisonette","1150000"
"1.351205","103.867770","EXECUTIVE","Maisonette","1150000"
"1.338307","103.842843","4 ROOM","Model A","1150000"
"1.326906","103.856487","3 ROOM","Terrace","1150000"
"1.368864","103.833954","5 ROOM","Improved","1148000"
"1.277843","103.840966","5 ROOM","Type S2","1148000"
"1.322906","103.866029","EXECUTIVE","Apartment","1146000"
"1.347751","103.854258","EXECUTIVE","Maisonette","1145000"
"1.277799","103.841403","5 ROOM","Type S2","1145000"
"1.319673","103.764456","5 ROOM","Improved","1145000"
"1.368864","103.833954","5 ROOM","Improved","1145000"
"1.360337","103.843963","EXECUTIVE","Maisonette","1143000"
"1.289337","103.828920","5 ROOM","Improved","1143000"
"1.316789","103.861782","5 ROOM","DBSS","1140000"
"1.306083","103.782472","5 ROOM","Improved","1140000"
"1.327722","103.856021","3 ROOM","Terrace","1140000"
"1.356073","103.843470","5 ROOM","DBSS","1140000"
"1.327685","103.856229","3 ROOM","Terrace","1140000"
"1.289337","103.828920","5 ROOM","Improved","1140000"
"1.286814","103.828928","5 ROOM","Improved","1140000"
"1.295794","103.809265","5 ROOM","Premium Apartment","1138888"
"1.293803","103.807789","5 ROOM","Improved","1138888"
"1.364084","103.962895","EXECUTIVE","Maisonette","1138888"
"1.294903","103.803699","EXECUTIVE","Maisonette","1138800"
"1.286827","103.828660","5 ROOM","Improved","1138000"
"1.277799","103.841403","5 ROOM","Type S2","1138000"
"1.302059","103.796582","5 ROOM","Improved","1138000"
"1.371827","103.838804","EXECUTIVE","Apartment","1138000"
"1.295340","103.812585","4 ROOM","Premium Apartment Loft","1138000"
"1.309771","103.784714","4 ROOM","Model A","1138000"
"1.276622","103.841156","5 ROOM","Type S2","1138000"
"1.348608","103.851843","EXECUTIVE","Maisonette","1138000"
"1.312344","103.869898","5 ROOM","Premium Apartment","1135000"
"1.277799","103.841403","5 ROOM","Type S2","1133000"
"1.336264","103.844907","5 ROOM","DBSS","1132500"
"1.336264","103.845626","5 ROOM","DBSS","1132000"
"1.316789","103.861782","5 ROOM","DBSS","1132000"
"1.277449","103.841667","5 ROOM","Type S2","1130000"
"1.277449","103.841667","5 ROOM","Type S2","1130000"
"1.277449","103.841667","4 ROOM","Type S1","1130000"
"1.294316","103.804466","EXECUTIVE","Apartment","1130000"
"1.336264","103.844907","5 ROOM","DBSS","1130000"
"1.295121","103.811150","4 ROOM","Premium Apartment Loft","1130000"
"1.354295","103.869170","EXECUTIVE","Apartment","1130000"
"1.277843","103.840966","5 ROOM","Type S2","1130000"
"1.275532","103.841275","4 ROOM","Type S1","1130000"
"1.286858","103.832846","5 ROOM","Improved","1130000"
"1.302059","103.796582","5 ROOM","Improved","1130000"
"1.277449","103.841667","5 ROOM","Type S2","1130000"
"1.277449","103.841667","4 ROOM","Type S1","1130000"
"1.307674","103.796272","5 ROOM","Improved","1130000"
"1.293803","103.807789","5 ROOM","Improved","1130000"
"1.286869","103.819436","5 ROOM","Improved","1130000"
"1.304916","103.782188","5 ROOM","Improved","1130000"
"1.371976","103.853151","5 ROOM","DBSS","1130000"
"1.300728","103.799417","5 ROOM","Improved","1130000"
"1.332373","103.866165","5 ROOM","Model A-Maisonette","1130000"
"1.356735","103.843520","5 ROOM","DBSS","1128888"
"1.347751","103.854258","EXECUTIVE","Maisonette","1128000"
"1.276920","103.841486","5 ROOM","Type S2","1128000"
"1.338774","103.775254","EXECUTIVE","Maisonette","1128000"
"1.319673","103.764456","5 ROOM","Improved","1128000"
"1.349346","103.852579","EXECUTIVE","Apartment","1128000"
"1.306792","103.794899","5 ROOM","Model A","1128000"
"1.289337","103.828920","5 ROOM","Improved","1125000"
"1.276622","103.841156","4 ROOM","Type S1","1125000"
"1.308209","103.796639","5 ROOM","Improved","1125000"
"1.368330","103.858496","5 ROOM","Improved","1125000"
"1.321669","103.862718","4 ROOM","Model A","1125000"
"1.315477","103.860313","4 ROOM","Model A","1125000"
"1.316425","103.861502","5 ROOM","DBSS","1125000"
"1.276920","103.841486","5 ROOM","Type S2","1125000"
"1.276622","103.841156","5 ROOM","Type S2","1125000"
"1.337373","103.775043","EXECUTIVE","Apartment","1125000"
"1.276920","103.841486","5 ROOM","Type S2","1123888"
"1.357291","103.845846","EXECUTIVE","Maisonette","1123000"
"1.336711","103.843878","5 ROOM","DBSS","1122000"
"1.339175","103.775341","EXECUTIVE","Maisonette","1120777"
"1.316789","103.861782","5 ROOM","DBSS","1120088"
"1.336264","103.844907","5 ROOM","DBSS","1120000"
"1.286827","103.828660","5 ROOM","Improved","1120000"
"1.316051","103.861219","5 ROOM","DBSS","1120000"
"1.276622","103.841156","5 ROOM","Type S2","1120000"
"1.277799","103.841403","4 ROOM","Type S1","1120000"
"1.347017","103.849987","EXECUTIVE","Maisonette","1120000"
"1.276622","103.841156","5 ROOM","Type S2","1120000"
"1.294992","103.811797","5 ROOM","Premium Apartment","1120000"
"1.277799","103.841403","4 ROOM","Type S1","1120000"
"1.334804","103.865788","EXECUTIVE","Maisonette","1120000"
"1.347350","103.850535","EXECUTIVE","Apartment","1120000"
"1.295794","103.809265","4 ROOM","Premium Apartment","1120000"
"1.319447","103.765649","5 ROOM","DBSS","1120000"
"1.371827","103.838804","EXECUTIVE","Apartment","1120000"
"1.359717","103.843103","EXECUTIVE","Maisonette","1120000"
"1.286674","103.832482","5 ROOM","Improved","1120000"
"1.337773","103.775131","EXECUTIVE","Maisonette","1120000"
"1.336264","103.844907","5 ROOM","DBSS","1120000"
"1.338785","103.846873","EXECUTIVE","Apartment","1120000"
"1.283485","103.827044","5 ROOM","Model A","1118000"
"1.275987","103.841192","4 ROOM","Type S1","1118000"
"1.305707","103.854943","EXECUTIVE","Adjoined flat","1118000"
"1.321426","103.860195","4 ROOM","Premium Apartment","1118000"
"1.321837","103.861839","4 ROOM","Model A","1118000"
"1.275532","103.841275","5 ROOM","Type S2","1116000"
"1.368330","103.858496","5 ROOM","Improved","1115000"
"1.277799","103.841403","4 ROOM","Type S1","1115000"
"1.335760","103.865597","5 ROOM","Model A-Maisonette","1112500"
"1.322354","103.936183","EXECUTIVE","Apartment","1110888"
"1.371976","103.853151","5 ROOM","DBSS","1110000"
"1.368330","103.858496","5 ROOM","Improved","1110000"
"1.295649","103.810231","5 ROOM","Premium Apartment","1110000"
"1.286851","103.811713","5 ROOM","Model A-Maisonette","1110000"
"1.348491","103.875589","EXECUTIVE","Maisonette","1110000"
"1.360337","103.843963","EXECUTIVE","Maisonette","1110000"
"1.321669","103.862718","4 ROOM","Model A","1110000"
"1.285625","103.825923","5 ROOM","Improved","1110000"
"1.323216","103.771126","EXECUTIVE","Maisonette","1110000"
"1.316425","103.861502","5 ROOM","DBSS","1110000"
"1.275987","103.841192","4 ROOM","Type S1","1110000"
"1.334547","103.845078","5 ROOM","Improved","1108888"
"1.293803","103.807789","5 ROOM","Improved","1108888"
"1.277799","103.841403","5 ROOM","Type S2","1108800"
"1.293915","103.804454","5 ROOM","Model A","1108000"
"1.277799","103.841403","5 ROOM","Type S2","1108000"
"1.360337","103.843963","EXECUTIVE","Maisonette","1108000"
"1.287017","103.830303","5 ROOM","Improved","1108000"
"1.307651","103.889069","5 ROOM","Model A-Maisonette","1105000"
"1.321669","103.862718","4 ROOM","Model A","1105000"
"1.321669","103.862718","4 ROOM","Model A","1105000"
"1.338003","103.772603","5 ROOM","Improved","1102888"
"1.337377","103.842656","4 ROOM","Model A","1101000"
"1.354254","103.868543","EXECUTIVE","Apartment","1101000"
"1.404559","103.897505","5 ROOM","Premium Apartment Loft","1100888"
"1.349680","103.875280","EXECUTIVE","Maisonette","1100000"
"1.338440","103.843390","4 ROOM","Model A","1100000"
"1.368864","103.833954","5 ROOM","Improved","1100000"
"1.377969","103.839217","EXECUTIVE","Apartment","1100000"
"1.273682","103.806579","4 ROOM","Premium Apartment","1100000"
"1.323301","103.769854","EXECUTIVE","Maisonette","1100000"
"1.323545","103.771329","EXECUTIVE","Maisonette","1100000"
"1.339409","103.772606","5 ROOM","Improved","1100000"
"1.308113","103.882694","5 ROOM","Improved","1100000"
"1.353877","103.869511","EXECUTIVE","Apartment","1100000"
"1.286827","103.828660","4 ROOM","Model A","1100000"
"1.288057","103.821285","4 ROOM","Model A","1100000"
"1.284425","103.823909","5 ROOM","Model A","1100000"
"1.328279","103.856097","3 ROOM","Terrace","1100000"
"1.371827","103.838804","EXECUTIVE","Apartment","1100000"
"1.348491","103.875589","EXECUTIVE","Maisonette","1100000"
"1.319447","103.765649","5 ROOM","DBSS","1100000"
"1.371976","103.853151","5 ROOM","DBSS","1100000"
"1.282909","103.824868","5 ROOM","Improved","1100000"
"1.309771","103.784714","4 ROOM","Model A","1100000"
"1.293803","103.807789","5 ROOM","Improved","1100000"
"1.364827","103.843839","5 ROOM","Improved","1100000"
"1.338746","103.772439","5 ROOM","Improved","1100000"
"1.321771","103.936327","EXECUTIVE","Apartment","1100000"
"1.288716","103.816855","5 ROOM","Improved","1100000"
"1.374994","103.893255","EXECUTIVE","Maisonette","1100000"
"1.333571","103.845724","5 ROOM","Improved","1100000"
"1.369289","103.834132","5 ROOM","Improved","1100000"
"1.369289","103.834132","5 ROOM","Improved","1100000"
"1.377969","103.839217","EXECUTIVE","Apartment","1100000"
"1.358841","103.843854","EXECUTIVE","Maisonette","1100000"
"1.359761","103.844643","EXECUTIVE","Maisonette","1100000"
"1.357397","103.849430","EXECUTIVE","Maisonette","1100000"
"1.359761","103.844643","EXECUTIVE","Maisonette","1100000"
"1.274699","103.840485","5 ROOM","Improved","1100000"
"1.285570","103.826276","5 ROOM","Improved","1100000"
"1.277799","103.841403","4 ROOM","Type S1","1100000"
"1.277843","103.840966","5 ROOM","Type S2","1100000"
"1.307676","103.882412","5 ROOM","Improved","1100000"
"1.316051","103.861219","5 ROOM","DBSS","1100000"
"1.294903","103.803699","EXECUTIVE","Apartment","1100000"
"1.293313","103.808253","5 ROOM","Improved","1100000"
"1.336711","103.845473","5 ROOM","DBSS","1100000"
"1.334167","103.845891","5 ROOM","Improved","1100000"
"1.339741","103.847264","EXECUTIVE","Apartment","1100000"
"1.440078","103.791076","EXECUTIVE","Apartment","1100000"
"1.277449","103.841667","4 ROOM","Type S1","1100000"
"1.294316","103.804466","EXECUTIVE","Apartment","1100000"
"1.277799","103.841403","4 ROOM","Type S1","1100000"
"1.349680","103.875280","EXECUTIVE","Maisonette","1100000"
"1.360337","103.843963","EXECUTIVE","Maisonette","1100000"
"1.312344","103.869898","4 ROOM","Premium Apartment","1100000"
"1.287938","103.816791","5 ROOM","Improved","1100000"
"1.275532","103.841275","4 ROOM","Type S1","1100000"
"1.309984","103.792601","5 ROOM","Improved","1100000"
"1.277843","103.840966","5 ROOM","Type S2","1100000"
"1.301129","103.797123","5 ROOM","Improved","1100000"
"1.275987","103.841192","5 ROOM","Type S2","1100000"
"1.277449","103.841667","5 ROOM","Type S2","1100000"
"1.277843","103.840966","5 ROOM","Type S2","1100000"
"1.276622","103.841156","5 ROOM","Type S2","1100000"
"1.310316","103.791739","5 ROOM","Improved","1100000"
"1.277843","103.840966","5 ROOM","Type S2","1100000"
"1.277449","103.841667","4 ROOM","Type S1","1100000"
"1.310316","103.791739","5 ROOM","Improved","1100000"
"1.282857","103.829496","5 ROOM","Improved","1100000"
"1.276920","103.841486","5 ROOM","Type S2","1100000"
"1.327971","103.857573","3 ROOM","Terrace","1100000"
"1.336264","103.844907","5 ROOM","DBSS","1100000"
"1.364827","103.843839","5 ROOM","Improved","1100000"
"1.358948","103.832788","EXECUTIVE","Maisonette","1100000"
"1.277843","103.840966","5 ROOM","Type S2","1100000"
"1.295649","103.810231","5 ROOM","Premium Apartment","1100000"
"1.275987","103.841192","4 ROOM","Type S1","1100000"
"1.336264","103.845626","5 ROOM","DBSS","1100000"
"1.276920","103.841486","4 ROOM","Type S1","1100000"
"1.295649","103.810231","5 ROOM","Premium Apartment","1100000"
"1.371976","103.853151","5 ROOM","DBSS","1100000"
"1.295794","103.809265","5 ROOM","Premium Apartment","1098888"
"1.334661","103.848578","5 ROOM","Improved","1098888"
"1.348608","103.851843","EXECUTIVE","Maisonette","1098888"
"1.371976","103.853151","5 ROOM","DBSS","1098000"
"1.336711","103.845473","4 ROOM","DBSS","1098000"
"1.295649","103.810231","5 ROOM","Premium Apartment","1096000"
"1.352524","103.868044","EXECUTIVE","Apartment","1096000"
"1.323323","103.866399","EXECUTIVE","Apartment","1095000"
"1.368330","103.858496","5 ROOM","Improved","1095000"
"1.294316","103.804466","EXECUTIVE","Apartment","1095000"
"1.316634","103.763934","5 ROOM","Improved","1095000"
"1.336711","103.845473","5 ROOM","DBSS","1095000"
"1.295121","103.811150","5 ROOM","Premium Apartment Loft","1095000"
"1.371827","103.838804","EXECUTIVE","Apartment","1094888"
"1.293313","103.808253","5 ROOM","Improved","1094000"
"1.357872","103.832314","EXECUTIVE","Maisonette","1092888"
"1.294992","103.811797","4 ROOM","Premium Apartment Loft","1092000"
"1.283466","103.826183","5 ROOM","Improved","1090889"
"1.360337","103.843963","EXECUTIVE","Maisonette","1090000"
"1.351205","103.867770","EXECUTIVE","Maisonette","1090000"
"1.368330","103.858496","5 ROOM","Improved","1090000"
"1.301129","103.797123","5 ROOM","Improved","1090000"
"1.439285","103.790785","EXECUTIVE","Apartment","1090000"
"1.334762","103.865543","EXECUTIVE","Maisonette","1090000"
"1.312918","103.869743","4 ROOM","Premium Apartment","1090000"
"1.355910","103.845158","4 ROOM","Premium Apartment","1090000"
"1.286827","103.828660","5 ROOM","Improved","1090000"
"1.336278","103.844045","5 ROOM","DBSS","1090000"
"1.295794","103.809265","5 ROOM","Premium Apartment","1090000"
"1.358442","103.848264","EXECUTIVE","Apartment","1090000"
"1.334383","103.865312","EXECUTIVE","Maisonette","1090000"
"1.371754","103.853883","5 ROOM","DBSS","1090000"
"1.285282","103.823095","5 ROOM","Model A","1090000"
"1.321837","103.861839","4 ROOM","Model A","1090000"
"1.295730","103.809760","4 ROOM","Premium Apartment","1089999"
"1.287406","103.822053","4 ROOM","Model A","1088888"
"1.362505","103.833185","EXECUTIVE","Maisonette","1088888"
"1.346814","103.855777","EXECUTIVE","Maisonette","1088888"
"1.336278","103.844045","5 ROOM","DBSS","1088888"
"1.316440","103.885458","EXECUTIVE","Maisonette","1088888"
"1.275532","103.841275","5 ROOM","Type S2","1088888"
"1.276622","103.841156","4 ROOM","Type S1","1088888"
"1.335347","103.865452","EXECUTIVE","Maisonette","1088888"
"1.275532","103.841275","5 ROOM","Type S2","1088888"
"1.349346","103.852579","EXECUTIVE","Maisonette","1088000"
"1.286814","103.828928","5 ROOM","Improved","1088000"
"1.275987","103.841192","5 ROOM","Type S2","1088000"
"1.347350","103.850535","EXECUTIVE","Apartment","1088000"
"1.320921","103.764859","EXECUTIVE","Adjoined flat","1088000"
"1.377463","103.839130","EXECUTIVE","Apartment","1088000"
"1.309443","103.883336","5 ROOM","Improved","1088000"
"1.307469","103.797187","5 ROOM","Improved","1088000"
"1.337377","103.842656","4 ROOM","Model A","1088000"
"1.363158","103.889555","EXECUTIVE","Apartment","1088000"
"1.378457","103.839293","EXECUTIVE","Apartment","1088000"
"1.338578","103.745138","EXECUTIVE","Apartment","1088000"
"1.337838","103.924974","EXECUTIVE","Apartment","1088000"
"1.288213","103.833234","5 ROOM","Improved","1088000"
"1.358131","103.887900","5 ROOM","Model A-Maisonette","1088000"
"1.284671","103.831049","4 ROOM","Adjoined flat","1088000"
"1.359103","103.830578","EXECUTIVE","Maisonette","1088000"
"1.357872","103.832314","EXECUTIVE","Maisonette","1088000"
"1.357397","103.849430","EXECUTIVE","Maisonette","1088000"
"1.276920","103.841486","5 ROOM","Type S2","1088000"
"1.352610","103.866222","EXECUTIVE","Maisonette","1088000"
"1.316051","103.861219","5 ROOM","DBSS","1088000"
"1.356366","103.843934","4 ROOM","DBSS","1088000"
"1.359717","103.843103","EXECUTIVE","Apartment","1088000"
"1.343402","103.759189","EXECUTIVE","Maisonette","1088000"
"1.284887","103.822782","5 ROOM","Improved","1086000"
"1.368174","103.857521","5 ROOM","Improved","1085000"
"1.336711","103.845473","4 ROOM","DBSS","1085000"
"1.338193","103.774523","5 ROOM","Improved","1085000"
"1.356073","103.843470","5 ROOM","DBSS","1085000"
"1.349680","103.875280","EXECUTIVE","Maisonette","1085000"
"1.333714","103.845233","5 ROOM","Improved","1085000"
"1.295794","103.809265","5 ROOM","Premium Apartment","1085000"
"1.276920","103.841486","4 ROOM","Type S1","1085000"
"1.338307","103.842843","4 ROOM","Model A","1083000"
"1.356073","103.843470","5 ROOM","DBSS","1082000"
"1.440665","103.787310","EXECUTIVE","Apartment","1080888"
"1.283485","103.827044","5 ROOM","Model A","1080888"
"1.316425","103.861502","5 ROOM","DBSS","1080000"
"1.368330","103.858496","5 ROOM","Improved","1080000"
"1.377467","103.838777","EXECUTIVE","Maisonette","1080000"
"1.286493","103.821434","4 ROOM","Model A","1080000"
"1.277449","103.841667","4 ROOM","Type S1","1080000"
"1.307285","103.888506","5 ROOM","Model A-Maisonette","1080000"
"1.368864","103.833954","5 ROOM","Improved","1080000"
"1.277449","103.841667","4 ROOM","Type S1","1080000"
"1.312918","103.869743","4 ROOM","Premium Apartment","1080000"
"1.368864","103.833954","5 ROOM","Improved","1080000"
"1.368174","103.857521","5 ROOM","Improved","1080000"
"1.356621","103.888858","EXECUTIVE","Maisonette","1080000"
"1.295649","103.810231","4 ROOM","Premium Apartment","1080000"
"1.309627","103.771123","5 ROOM","Improved","1080000"
"1.337377","103.842656","4 ROOM","Model A","1080000"
"1.283466","103.826183","5 ROOM","Improved","1080000"
"1.337377","103.842656","4 ROOM","Model A","1080000"
"1.423779","103.840052","EXECUTIVE","Apartment","1080000"
"1.291734","103.828026","5 ROOM","Improved","1080000"
"1.321837","103.861839","4 ROOM","Model A","1080000"
"1.351755","103.868662","EXECUTIVE","Maisonette","1080000"
"1.356735","103.843520","5 ROOM","DBSS","1080000"
"1.301129","103.797123","5 ROOM","Improved","1080000"
"1.346088","103.850467","EXECUTIVE","Maisonette","1080000"
"1.356735","103.843520","5 ROOM","DBSS","1080000"
"1.276920","103.841486","5 ROOM","Type S2","1080000"
"1.276920","103.841486","5 ROOM","Type S2","1080000"
"1.350555","103.852045","EXECUTIVE","Maisonette","1080000"
"1.294316","103.804466","EXECUTIVE","Apartment","1080000"
"1.276622","103.841156","5 ROOM","Type S2","1080000"
"1.276920","103.841486","5 ROOM","Type S2","1080000"
"1.356073","103.843470","5 ROOM","DBSS","1080000"
"1.349551","103.851544","EXECUTIVE","Maisonette","1080000"
"1.360337","103.843963","EXECUTIVE","Maisonette","1080000"
"1.359761","103.844643","EXECUTIVE","Maisonette","1080000"
"1.286835","103.831348","5 ROOM","Improved","1080000"
"1.319447","103.765649","5 ROOM","DBSS","1080000"
"1.356621","103.888858","EXECUTIVE","Apartment","1080000"
"1.304829","103.918615","5 ROOM","Standard","1080000"
"1.294316","103.804466","EXECUTIVE","Apartment","1080000"
"1.352840","103.867165","EXECUTIVE","Maisonette","1080000"
"1.418998","103.840568","MULTI-GENERATION","Multi Generation","1080000"
"1.442281","103.786916","EXECUTIVE","Apartment","1080000"
"1.355067","103.846946","EXECUTIVE","Maisonette","1080000"
"1.275532","103.841275","5 ROOM","Type S2","1080000"
"1.316634","103.763934","5 ROOM","Improved","1080000"
"1.316789","103.861782","5 ROOM","DBSS","1080000"
"1.275532","103.841275","4 ROOM","Type S1","1080000"
"1.295649","103.810231","5 ROOM","Premium Apartment","1080000"
"1.336264","103.845626","5 ROOM","DBSS","1080000"
"1.276622","103.841156","4 ROOM","Type S1","1080000"
"1.349680","103.875280","EXECUTIVE","Maisonette","1078888"
"1.340274","103.852085","EXECUTIVE","Maisonette","1078666"
"1.422015","103.840714","EXECUTIVE","Apartment","1078000"
"1.294800","103.804609","EXECUTIVE","Apartment","1078000"
"1.277449","103.841667","4 ROOM","Type S1","1078000"
"1.336711","103.845473","5 ROOM","DBSS","1078000"
"1.362682","103.890391","EXECUTIVE","Apartment","1078000"
"1.315477","103.860313","4 ROOM","Model A","1078000"
"1.356366","103.843934","4 ROOM","DBSS","1078000"
"1.356735","103.843520","5 ROOM","DBSS","1076000"
"1.356735","103.843520","5 ROOM","DBSS","1075000"
"1.356366","103.843934","4 ROOM","DBSS","1075000"
"1.336278","103.844045","5 ROOM","DBSS","1075000"
"1.315842","103.860645","4 ROOM","Model A","1075000"
"1.339805","103.846281","5 ROOM","Improved","1075000"
"1.309604","103.784024","4 ROOM","Model A","1075000"
"1.319523","103.764025","5 ROOM","Improved","1073888"
"1.369701","103.893757","EXECUTIVE","Apartment","1072888"
"1.335760","103.865597","5 ROOM","Model A-Maisonette","1072000"
"1.321771","103.936327","EXECUTIVE","Apartment","1071888"
"1.338785","103.846873","EXECUTIVE","Apartment","1071250"
"1.275532","103.841275","4 ROOM","Type S1","1070000"
"1.309357","103.785490","5 ROOM","Improved","1070000"
"1.275532","103.841275","4 ROOM","Type S1","1070000"
"1.372965","103.895673","EXECUTIVE","Maisonette","1070000"
"1.285570","103.826276","5 ROOM","Improved","1070000"
"1.351205","103.867770","EXECUTIVE","Maisonette","1070000"
"1.283466","103.826183","5 ROOM","Improved","1070000"
"1.369442","103.846488","5 ROOM","Improved","1070000"
"1.288475","103.832848","5 ROOM","Improved","1070000"
"1.286851","103.811713","5 ROOM","Model A-Maisonette","1070000"
"1.371832","103.853671","5 ROOM","DBSS","1070000"
"1.356366","103.843934","5 ROOM","DBSS","1070000"
"1.371832","103.853671","5 ROOM","DBSS","1070000"
"1.369289","103.834132","5 ROOM","Improved","1070000"
"1.371754","103.853883","5 ROOM","DBSS","1070000"
"1.284425","103.823909","5 ROOM","Model A","1070000"
"1.337965","103.774016","EXECUTIVE","Maisonette","1070000"
"1.319523","103.764025","5 ROOM","Improved","1070000"
"1.319117","103.765492","5 ROOM","DBSS","1068888"
"1.312918","103.869743","4 ROOM","Premium Apartment","1068888"
"1.324113","103.771925","EXECUTIVE","Maisonette","1068888"
"1.340876","103.850830","EXECUTIVE","Maisonette","1068888"
"1.307043","103.882688","5 ROOM","Improved","1068888"
"1.316789","103.861782","5 ROOM","DBSS","1068888"
"1.336711","103.845473","5 ROOM","DBSS","1068888"
"1.275532","103.841275","5 ROOM","Type S2","1068888"
"1.283485","103.827044","5 ROOM","Model A","1068800"
"1.355067","103.846946","EXECUTIVE","Maisonette","1068000"
"1.286674","103.832482","5 ROOM","Improved","1068000"
"1.277449","103.841667","4 ROOM","Type S1","1068000"
"1.313169","103.870819","5 ROOM","Premium Apartment","1068000"
"1.294387","103.811427","5 ROOM","Improved","1068000"
"1.301200","103.798922","5 ROOM","Improved","1068000"
"1.353877","103.869511","EXECUTIVE","Apartment","1068000"
"1.359717","103.843103","EXECUTIVE","Maisonette","1068000"
"1.327647","103.856922","3 ROOM","Terrace","1068000"
"1.423779","103.840052","EXECUTIVE","Apartment","1068000"
"1.336264","103.844907","5 ROOM","DBSS","1068000"
"1.312918","103.869743","5 ROOM","Premium Apartment","1068000"
"1.275532","103.841275","5 ROOM","Type S2","1068000"
"1.356073","103.843470","5 ROOM","DBSS","1068000"
"1.314639","103.764798","5 ROOM","Improved","1068000"
"1.347580","103.855949","EXECUTIVE","Maisonette","1068000"
"1.319844","103.859463","5 ROOM","Improved","1068000"
"1.336419","103.920993","5 ROOM","DBSS","1068000"
"1.286858","103.832846","5 ROOM","Improved","1068000"
"1.287406","103.822053","4 ROOM","Model A","1068000"
"1.320644","103.861634","5 ROOM","Model A-Maisonette","1068000"
"1.316789","103.861782","4 ROOM","DBSS","1068000"
"1.336711","103.843878","5 ROOM","DBSS","1068000"
"1.289337","103.828920","5 ROOM","Improved","1068000"
"1.275987","103.841192","4 ROOM","Type S1","1068000"
"1.336711","103.843878","5 ROOM","DBSS","1065000"
"1.294316","103.804466","EXECUTIVE","Apartment","1065000"
"1.356073","103.843470","5 ROOM","DBSS","1065000"
"1.286814","103.828928","5 ROOM","Improved","1065000"
"1.336264","103.845626","5 ROOM","DBSS","1065000"
"1.333571","103.845724","5 ROOM","Improved","1065000"
"1.345143","103.847991","EXECUTIVE","Maisonette","1065000"
"1.277799","103.841403","4 ROOM","Type S1","1065000"
"1.333571","103.845724","5 ROOM","Improved","1065000"
"1.292779","103.808446","4 ROOM","Premium Apartment","1065000"
"1.315477","103.860313","4 ROOM","Model A","1063000"
"1.356605","103.883651","EXECUTIVE","Maisonette","1063000"
"1.354295","103.869170","EXECUTIVE","Apartment","1063000"
"1.418998","103.840568","MULTI-GENERATION","Multi Generation","1062500"
"1.356366","103.843934","4 ROOM","DBSS","1062000"
"1.359717","103.843103","EXECUTIVE","Maisonette","1060000"
"1.327172","103.903804","EXECUTIVE","Maisonette","1060000"
"1.335622","103.848852","5 ROOM","Improved","1060000"
"1.359717","103.843103","EXECUTIVE","Maisonette","1060000"
"1.309604","103.784024","4 ROOM","Model A","1060000"
"1.319824","103.860980","5 ROOM","Model A-Maisonette","1060000"
"1.371832","103.853671","5 ROOM","DBSS","1060000"
"1.368330","103.858496","5 ROOM","Improved","1060000"
"1.336660","103.921625","5 ROOM","DBSS","1060000"
"1.357298","103.955006","MULTI-GENERATION","Multi Generation","1060000"
"1.322388","103.862439","4 ROOM","Model A","1060000"
"1.322388","103.862439","4 ROOM","Model A","1060000"
"1.321669","103.862718","4 ROOM","Model A","1060000"
"1.316789","103.861782","5 ROOM","DBSS","1060000"
"1.357291","103.845846","EXECUTIVE","Maisonette","1060000"
"1.289075","103.815318","5 ROOM","Improved","1060000"
"1.289337","103.828920","5 ROOM","Improved","1060000"
"1.319673","103.764456","5 ROOM","Improved","1060000"
"1.319523","103.764025","5 ROOM","Improved","1060000"
"1.313079","103.872380","5 ROOM","Improved","1060000"
"1.322079","103.859079","EXECUTIVE","Maisonette","1060000"
"1.309984","103.792601","5 ROOM","Improved","1060000"
"1.441311","103.792066","EXECUTIVE","Apartment","1060000"
"1.274426","103.839672","5 ROOM","Improved","1060000"
"1.356735","103.843520","5 ROOM","DBSS","1060000"
"1.295649","103.810231","5 ROOM","Premium Apartment","1060000"
"1.294992","103.811797","5 ROOM","Premium Apartment Loft","1060000"
"1.282857","103.829496","5 ROOM","Improved","1060000"
"1.337773","103.775131","EXECUTIVE","Maisonette","1060000"
"1.277799","103.841403","4 ROOM","Type S1","1060000"
"1.277843","103.840966","4 ROOM","Type S1","1060000"
"1.358948","103.832788","EXECUTIVE","Maisonette","1060000"
"1.310316","103.791739","5 ROOM","Improved","1060000"
"1.357291","103.845846","EXECUTIVE","Maisonette","1060000"
"1.285061","103.823812","5 ROOM","Model A","1058888"
"1.372077","103.852786","5 ROOM","DBSS","1058000"
"1.339805","103.846281","5 ROOM","Improved","1058000"
"1.307676","103.882412","5 ROOM","Improved","1058000"
"1.350555","103.852045","EXECUTIVE","Maisonette","1058000"
"1.287938","103.816791","5 ROOM","Improved","1058000"
"1.302850","103.913197","5 ROOM","Standard","1058000"
"1.321426","103.860195","4 ROOM","Premium Apartment","1058000"
"1.275987","103.841192","5 ROOM","Type S2","1058000"
"1.337540","103.773161","EXECUTIVE","Maisonette","1058000"
"1.352610","103.866222","EXECUTIVE","Maisonette","1056888"
"1.275987","103.841192","4 ROOM","Type S1","1056800"
"1.333504","103.855238","4 ROOM","Model A","1056500"
"1.356073","103.843470","5 ROOM","DBSS","1056000"
"1.349680","103.875280","EXECUTIVE","Maisonette","1055501"
